,x,y,sigma,num_iteration,topographic_error,quantization_error,elapsed_seconds,seconds_per_iteration
610,6,4,0.75,10000,0.5995893223819302,122.62320673311358,27.224411383271217,0.002722441138327122
611,7,8,0.75,25000,0.6001368925393566,118.24098962038448,183.36644469294697,0.007334657787717878
612,10,8,1.0,25000,0.6008213552361397,116.20259136220119,265.3749419655651,0.010614997678622604
613,5,5,0.75,10000,0.6008213552361397,122.60679489368978,27.49640333466232,0.002749640333466232
614,8,7,1.0,50000,0.6010951403148529,117.76187807401166,338.31230164598674,0.006766246032919735
615,6,3,0.5,100000,0.6010951403148529,124.18543483779358,132.56202659755945,0.0013256202659755944
616,10,9,1.0,50000,0.6021902806297057,115.55999116553375,554.7769361017272,0.011095538722034544
617,7,7,1.0,100000,0.6028747433264887,118.44726288521761,601.8786333957687,0.006018786333957687
618,6,3,0.5,50000,0.6028747433264887,123.6938021500574,80.79841736890376,0.001615968347378075
619,4,7,0.5,10000,0.6030116358658453,122.04084365163754,33.32728195749223,0.0033327281957492233
620,8,10,1.0,50000,0.6046543463381245,116.23462977794513,529.6491191601381,0.010592982383202762
621,10,6,1.0,25000,0.6057494866529775,117.4735420930727,202.8270316477865,0.00811308126591146
622,10,7,1.0,50000,0.6071184120465435,116.9766940565665,490.16772384475917,0.009803354476895183
623,5,3,0.5,50000,0.6079397672826831,125.03525420702935,62.098272662609816,0.0012419654532521962
624,9,5,0.75,50000,0.6088980150581793,119.83800209068839,275.1433938462287,0.0055028678769245745
625,10,5,1.0,100000,0.6091718001368925,118.66289831172571,628.7695302311331,0.006287695302311331
626,3,4,0.1,10000,0.6094455852156058,127.22432756038583,19.834224353544414,0.0019834224353544416
627,3,7,0.5,25000,0.610403832991102,123.69267627375335,47.59157686680555,0.001903663074672222
628,9,9,1.0,100000,0.6106776180698152,116.2388398635941,1001.5111670568585,0.010015111670568585
629,5,3,0.1,10000,0.6112251882272416,124.89197163392731,20.927156182937324,0.0020927156182937324
630,10,4,0.75,50000,0.6131416837782341,120.08975718895948,237.1949750687927,0.004743899501375854
631,6,4,0.5,100000,0.6145106091718001,123.63110610645927,176.1761272950098,0.001761761272950098
632,6,5,0.5,100000,0.615605749486653,121.98743698812886,342.0360928932205,0.003420360928932205
633,5,6,0.75,100000,0.6157426420260096,121.73799083796425,230.08994746766984,0.0023008994746766985
634,7,10,1.0,100000,0.616290212183436,117.10869106998435,1717.1269536605105,0.017171269536605104
635,6,3,0.5,10000,0.616290212183436,124.05949517410365,23.370182716287673,0.0023370182716287674
636,4,4,0.75,50000,0.616290212183436,124.45901397694907,66.8521066782996,0.0013370421335659921
637,10,4,1.0,50000,0.6167008898015058,119.59737167508523,237.79269599355757,0.0047558539198711515
638,3,6,0.75,50000,0.6172484599589322,123.8232248964775,75.04675344750285,0.001500935068950057
639,3,4,0.1,25000,0.6172484599589322,126.05851413855727,32.01693176291883,0.0012806772705167531
640,6,6,0.5,10000,0.6176591375770021,120.89789697184641,47.669422204606235,0.004766942220460623
641,6,3,0.1,10000,0.6179329226557153,123.9296971204236,23.44280005712062,0.002344280005712062
642,6,5,0.75,100000,0.6182067077344284,121.84903880750927,259.83694333955646,0.0025983694333955643
643,7,9,1.0,50000,0.6183436002737851,117.30009134492619,421.3197479005903,0.008426394958011806
644,9,9,1.0,25000,0.6199863107460644,116.13979059808419,268.56188593804836,0.010742475437521935
645,10,10,1.0,25000,0.6208076659822039,115.04410928559255,540.5853983061388,0.02162341593224555
646,5,7,0.75,25000,0.6208076659822039,121.13629011027824,99.708810005337,0.00398835240021348
647,5,6,0.75,10000,0.6217659137577002,121.34790174211696,33.09207247104496,0.003309207247104496
648,3,10,0.75,10000,0.6219028062970569,121.18439402458033,32.81172290071845,0.003281172290071845
649,4,9,0.75,10000,0.6224503764544832,120.6881528846155,42.52301633358002,0.0042523016333580015
650,3,6,0.5,50000,0.6231348391512662,123.82357472760775,72.49259174615145,0.001449851834923029
651,5,6,0.5,10000,0.6236824093086927,121.56945789448136,35.648671698756516,0.0035648671698756515
652,4,6,0.75,100000,0.6236824093086927,123.00175640764452,229.53286069165915,0.0022953286069165913
653,4,10,0.75,50000,0.6247775496235455,120.23498026369911,224.14811434876174,0.004482962286975234
654,10,7,1.0,100000,0.6251882272416154,117.14885608203632,841.7279884032905,0.008417279884032906
655,9,7,1.0,100000,0.6254620123203285,117.55113471061237,796.9999530585483,0.007969999530585482
656,3,4,0.5,50000,0.6254620123203285,126.23967840394987,52.76286238618195,0.0010552572477236391
657,9,10,1.0,25000,0.6261464750171115,115.59419185607261,528.4983416618779,0.021139933666475118
658,7,8,1.0,100000,0.6264202600958247,117.99445974228274,733.1700335834175,0.007331700335834176
659,3,5,0.1,25000,0.6268309377138946,125.27157010576953,154.7697783401236,0.006190791133604944
660,3,9,0.75,25000,0.6269678302532512,121.95973197488819,61.128861096687615,0.0024451544438675045
661,6,7,0.75,10000,0.628062970568104,119.42217867025936,55.20021925959736,0.005520021925959736
662,7,7,1.0,50000,0.6290212183436003,118.4260095742904,294.6814094306901,0.005893628188613802
663,6,5,0.75,50000,0.6292950034223135,121.64644982137202,136.210302692838,0.00272420605385676
664,7,4,0.5,50000,0.630527036276523,122.37906251800584,110.30301256943494,0.0022060602513886986
665,6,3,0.75,100000,0.631895961670089,124.54606390538808,135.14437011256814,0.0013514437011256813
666,8,9,1.0,25000,0.6320328542094455,116.63321523388097,287.9521700832993,0.01151808680333197
667,9,5,0.75,10000,0.6320328542094455,119.54944149979977,63.74636282492429,0.006374636282492429
668,8,5,0.75,25000,0.6323066392881588,119.74421201428395,116.304109595716,0.00465216438382864
669,3,3,0.5,50000,0.6335386721423683,128.4563035087034,42.89849132858217,0.0008579698265716434
670,10,9,1.0,100000,0.6338124572210815,115.69750605446231,2036.0725812464952,0.020360725812464953
671,5,4,0.75,100000,0.6338124572210815,123.47711381514561,149.06880692765117,0.0014906880692765116
672,8,9,1.0,100000,0.6366872005475701,116.78718097855229,983.1026976210997,0.009831026976210997
673,6,3,0.1,25000,0.6380561259411363,124.27440537094915,41.61339828930795,0.0016645359315723182
674,4,8,0.75,100000,0.6381930184804928,121.42614042741383,289.51399130001664,0.0028951399130001665
675,6,9,0.75,10000,0.6386036960985626,118.44239381956838,72.7787469169125,0.0072778746916912496
676,10,5,0.75,10000,0.6396988364134155,118.66813670301066,71.39014552813023,0.007139014552813024
677,8,6,0.75,25000,0.6409308692676249,119.53297858241602,149.12384727876633,0.0059649538911506535
678,7,3,0.1,50000,0.6418891170431211,124.12299579761016,84.59348359517753,0.0016918696719035505
679,7,6,0.75,50000,0.6420260095824778,119.69720305626471,252.29125371854752,0.005045825074370951
680,8,3,0.1,10000,0.6420260095824778,122.16666735443408,27.083361949771643,0.002708336194977164
681,7,7,0.75,10000,0.6421629021218344,118.48271388819862,68.16854563076049,0.006816854563076049
682,3,8,0.75,50000,0.6424366872005476,122.37708739718795,102.4089784314856,0.0020481795686297117
683,4,8,0.75,50000,0.6425735797399041,121.33167437329773,133.26733900792897,0.0026653467801585795
684,4,3,0.1,50000,0.6425735797399041,126.1932290412588,51.7176499562338,0.0010343529991246759
685,9,6,0.75,10000,0.6428473648186174,118.26194370726476,72.91567339748144,0.007291567339748144
686,4,8,0.5,50000,0.6435318275154004,121.6949736709871,149.6147980997339,0.0029922959619946778
687,10,4,0.5,10000,0.6442162902121834,120.23482825345737,53.27988732047379,0.005327988732047379
688,7,4,0.75,50000,0.6453114305270363,121.66786476846521,123.96818449627608,0.0024793636899255217
689,8,7,1.0,100000,0.6476386036960986,118.02832919697157,729.0195840112865,0.007290195840112865
690,10,3,0.5,10000,0.6477754962354552,121.2785224472518,52.6851715343073,0.00526851715343073
691,9,8,1.0,100000,0.649555099247091,116.95932370794453,911.3700419664383,0.009113700419664384
692,6,4,0.1,10000,0.6503764544832307,122.16666735443408,27.272269193083048,0.002727226919308305
693,10,3,0.75,50000,0.6506502395619439,121.43634164354732,124.51203982811421,0.0024902407965622844
694,5,8,0.75,25000,0.6510609171800137,119.95162099557633,111.97964235488325,0.00447918569419533
695,7,5,0.75,25000,0.6517453798767967,120.62530467892283,88.65505931619555,0.003546202372647822
696,3,8,0.5,100000,0.6528405201916495,122.58622016662837,179.9939835658297,0.0017999398356582969
697,10,10,1.0,100000,0.6537987679671458,115.3226553025143,2085.4908563075587,0.020854908563075588
698,9,7,1.0,50000,0.6537987679671458,117.3580016861458,407.3456355519593,0.008146912711039185
699,8,8,1.0,100000,0.656810403832991,117.59499301199783,886.0741320019588,0.008860741320019587
700,8,7,0.75,10000,0.657221081451061,117.90039167516446,77.4260130180046,0.00774260130180046
701,9,10,1.0,50000,0.6577686516084873,115.5922895157054,1045.8817277709022,0.020917634555418046
702,8,10,0.75,10000,0.6590006844626968,116.3706717590809,108.48898655921221,0.010848898655921221
703,9,6,1.0,100000,0.6590006844626968,118.07082887632612,664.3013614024967,0.006643013614024967
704,5,4,0.1,100000,0.6591375770020534,124.01965235215769,721.5998109411448,0.007215998109411448
705,4,9,0.75,50000,0.659958932238193,120.69994241062426,172.95352792181075,0.003459070558436215
706,8,4,0.5,10000,0.6603696098562628,120.97744822966696,34.78875205758959,0.003478875205758959
707,5,5,0.1,25000,0.6603696098562628,122.3304069665217,54.73587819561362,0.0021894351278245448
708,9,4,0.75,100000,0.6605065023956195,120.61301209076802,334.7328947931528,0.003347328947931528
709,10,4,0.75,25000,0.6607802874743326,120.20090084065228,124.39852419961244,0.004975940967984497
710,8,9,1.0,50000,0.6609171800136893,116.85998082363109,484.9646144127473,0.009699292288254946
711,5,8,0.75,50000,0.661327857631759,120.50280744768412,211.90114187821746,0.004238022837564349
712,5,10,0.75,50000,0.6618754277891855,119.1019380353626,290.7934298813343,0.005815868597626686
713,8,4,0.1,100000,0.6625598904859685,121.64988676706815,257.80284687224776,0.0025780284687224775
714,3,5,0.1,10000,0.6625598904859685,124.89197163392731,64.66843695286661,0.0064668436952866615
715,4,9,0.75,25000,0.6628336755646818,120.69021415421602,86.03242342732847,0.0034412969370931387
716,6,9,0.75,50000,0.6648870636550308,118.9987838580159,326.0874878484756,0.006521749756969512
717,8,10,1.0,100000,0.6650239561943874,116.60418637216554,1947.4310337007046,0.019474310337007045
718,6,4,0.75,100000,0.6652977412731006,122.78346520953875,176.36559780873358,0.0017636559780873358
719,3,6,0.1,10000,0.6655715263518138,123.9296971204236,68.42104454059154,0.006842104454059154
720,5,7,0.75,100000,0.665845311430527,120.56826338050843,324.81530423555523,0.0032481530423555524
721,7,4,0.5,10000,0.6661190965092403,121.8920023093466,33.54673199355602,0.003354673199355602
722,10,4,0.75,10000,0.6670773442847365,119.62921090447328,58.6714343233034,0.00586714343233034
723,8,5,0.5,25000,0.6674880219028063,120.39124347285437,119.91127783991396,0.0047964511135965586
724,10,3,0.5,25000,0.6678986995208761,122.12150609903955,66.3239700011909,0.002652958800047636
725,4,7,0.1,25000,0.6683093771389459,122.00205806687836,179.83468101266772,0.007193387240506709
726,6,6,0.75,100000,0.6685831622176591,121.01550276405865,348.3637914126739,0.003483637914126739
727,7,8,0.75,10000,0.6688569472963724,118.00198134549302,78.1574354339391,0.00781574354339391
728,10,6,0.75,25000,0.6694045174537988,118.05698440629864,210.5463546635583,0.008421854186542331
729,5,9,0.75,100000,0.6699520876112252,119.82141731245545,502.0724140033126,0.005020724140033126
730,5,8,0.5,10000,0.6700889801505818,120.17184145940253,52.36456653662026,0.005236456653662026
731,6,7,0.75,25000,0.6702258726899384,119.74255299142101,140.57629679422826,0.00562305187176913
732,8,4,0.75,100000,0.6702258726899384,121.50530130328559,294.41823654435575,0.0029441823654435574
733,5,4,0.1,25000,0.6714579055441479,123.84054005700489,45.3251443291083,0.001813005773164332
734,7,3,0.5,100000,0.6718685831622176,123.32874999645122,155.5818581962958,0.001555818581962958
735,10,5,0.5,25000,0.6720054757015743,119.1530599369355,165.6575330104679,0.006626301320418715
736,5,5,0.5,10000,0.6731006160164271,122.85099320539776,29.020149211399257,0.0029020149211399257
737,6,8,0.75,10000,0.6732375085557837,119.06234517509135,64.81554898899049,0.0064815548988990486
738,5,9,0.75,10000,0.6733744010951404,119.2888588885494,63.85342307947576,0.006385342307947576
739,8,9,0.75,10000,0.6743326488706366,116.83281652842498,183.43025963753462,0.01834302596375346
740,7,6,0.5,50000,0.6750171115674196,120.45840961806961,248.84143410343677,0.004976828682068736
741,4,7,0.1,50000,0.6751540041067762,121.88258156574781,114.98381238989532,0.0022996762477979064
742,5,6,0.1,100000,0.6751540041067762,122.02677955702801,653.3297547716647,0.006533297547716648
743,10,3,0.5,100000,0.6759753593429159,121.80889271262691,268.51992623507977,0.002685199262350798
744,4,3,0.5,100000,0.676249144421629,125.92304895656962,97.35281856171787,0.0009735281856171787
745,5,3,0.1,25000,0.6766598220396989,125.27157010576953,37.02087435591966,0.0014808349742367864
746,10,3,0.75,100000,0.6773442847364819,121.97600257126695,255.14827003143728,0.0025514827003143728
747,6,5,0.5,25000,0.6780287474332649,122.19235264187597,64.80263925995678,0.002592105570398271
748,3,8,0.1,50000,0.6783025325119781,122.92428788259141,311.367078169249,0.00622734156338498
749,4,4,0.5,25000,0.6784394250513347,124.40192791330387,38.36266093142331,0.0015345064372569322
750,6,5,0.75,25000,0.6785763175906913,121.95010531970603,72.5602234788239,0.002902408939152956
751,8,6,0.5,50000,0.6796714579055442,119.82767286101694,300.50576244294643,0.006010115248858929
752,5,10,0.75,10000,0.6799452429842574,118.77941140647057,67.80993752274662,0.006780993752274663
